Raman Shift,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol
3059.67,1862.68,2054.54,1932.46,1937,2167.8,1819.4,1968.9,1848.1,1927.3,1980.12,2282.9,2129.3,2249.8,2414.3,2319.3,2085.6,2138,1975.1,2125,1939.08,2105,2088.9,2137.5,2044.5,2145,2191.4,2004.2,1762.8,1744.3,2063.24,1810.6,1877.3,2136.7,2006.3,1999,1999.4,1835.1,1851.1,1924.3,1911.86,2000.5,1765.2,2060.5,2109.3,2145.8,2287.8,2422.6,2272.1,2020.7,1888.94
3060.87,1850.7,2052.68,1933.32,1958.3,2156,1837.3,2010.5,1809.2,1927.2,1986.98,2304.4,2123.8,2235.5,2437.6,2373.6,2094.2,2114.5,1980.3,2187.4,1961.26,2105.1,2103.7,2179.9,2052.8,2169,2173.8,2000.8,1778.7,1793.5,2082.78,1782.5,1877.5,2153.6,2011.6,1975,2014,1834.3,1870.9,1958.3,1922.64,2025.5,1785.7,2083.2,2131.7,2163.9,2331,2414.1,2272.2,1997.5,1890.84
3062.07,1933.3,2139.42,2021.18,2037.36,2280.3,1938.9,2064.5,1919.7,2003.3,2070.34,2399.7,2232.1,2354.4,2523.8,2470.4,2214.1,2247,2067,2252.8,2044.06,2207,2204.8,2270.9,2120.5,2271.3,2319,2097.7,1823.1,1857.3,2154.24,1864.4,1933.1,2242.9,2062.8,2079.7,2074.7,1913.9,1952.9,2022.2,2007.36,2097.6,1827.4,2162.2,2235.2,2219.3,2401,2496,2346.9,2080.3,1978.38
3063.27,1929.94,2137.22,2015.06,2042.2,2245.7,1927.7,2055.9,1925.6,2026.3,2059.5,2424,2261.8,2383.2,2524.6,2403.7,2225.3,2267.2,2044.5,2258.7,2044.02,2211.6,2222.9,2260.8,2097.1,2272.3,2301.7,2070.6,1844.9,1852.5,2152.82,1854.3,1942.4,2243.8,2071.6,2062.5,2080.4,1913.2,1984.7,2025.6,2014.58,2134.3,1850.5,2182.6,2229.1,2212.5,2427.6,2567.4,2378.5,2077,1965.38
3064.47,1962.42,2154.18,2028.3,2051.56,2278.6,1940.2,2101.5,1912.9,2023.8,2092.56,2442.6,2228.9,2383.3,2565.2,2473.6,2258.2,2220.3,2072.2,2280,2037.92,2230.7,2209.1,2241.9,2194.6,2289.2,2337.7,2093.5,1864.9,1883.7,2170.8,1874.3,2014,2276.3,2115.2,2077.6,2091.3,1935.6,1989.4,2062.9,2019.94,2142.7,1879.1,2212.3,2254.3,2242.8,2434.2,2527,2389.5,2160.4,1998.04
3065.67,1891.92,2104.28,1971.24,2002.12,2211.4,1870,2018.3,1871,1982.3,2026.74,2304.4,2180.6,2327.9,2449.1,2408.6,2179.5,2166.6,2012,2242.4,2005.32,2130.8,2174.3,2182.8,2093.3,2218.3,2247.7,2011.7,1827.6,1804.2,2114.58,1855.7,1905.7,2211.3,2008.8,2047,2036.4,1874,1912.3,1982.9,1969.84,2094.8,1789.2,2109.7,2172.2,2211.2,2408.4,2478,2339.3,2039.3,1938.12
3066.87,1869.22,2069.24,1947.8,1956.6,2172.9,1848.8,1989.3,1847.9,1916.2,1982.66,2313.3,2156.4,2264.4,2403.3,2331.5,2159.1,2144.3,2007.3,2180.5,1975.18,2080.9,2091.4,2164.5,2085.2,2175.1,2194,1989.1,1792.1,1777.1,2079.08,1825.8,1903.7,2143.2,1989.5,2008.9,2017.7,1847.6,1885.8,1942.8,1941.06,2055,1809.5,2074.7,2148.2,2158.7,2315.7,2421.6,2268.8,2014.7,1896.34
3068.07,1818.98,2014.44,1883.1,1902.72,2076.8,1784.7,1914.8,1783.4,1870,1922.62,2225.1,2076.9,2187.5,2327.3,2310.7,2099.1,2099.9,1927.2,2127.5,1910.96,2063.5,2028.6,2102.9,2009.7,2112.8,2156.6,1953.5,1741.4,1755.9,2025.98,1755.2,1854.6,2133.7,1899.2,1969.8,1947.5,1814,1830.6,1908.5,1888.26,1994.3,1773.4,2024.3,2061.8,2091.9,2258.5,2349.6,2203.8,1944.5,1859.28
3069.27,1840.54,2016.98,1922.7,1920.72,2106.1,1815.6,1945.8,1831,1906.2,1941.94,2230.9,2087.8,2210,2370.5,2301.8,2090.4,2090.2,1937.9,2123.8,1930.84,2046.1,2045.1,2117.5,2053.3,2083.1,2143.9,1945.2,1762.4,1785.5,2044.42,1751.1,1865.3,2101.6,1949.4,1944.3,1992.6,1835.6,1876.4,1910.6,1882.18,2030.4,1778.8,2011.9,2091.7,2127.4,2234.3,2359.3,2242.8,1960.1,1873.8
3070.47,1911.5,2073.28,1984.62,1976.34,2195.4,1879.8,2003.6,1871.1,1958.6,2015.72,2317.3,2129.5,2250.1,2428.6,2351.2,2116.6,2163.2,2025.6,2175.6,1997.46,2111.8,2143.4,2140.8,2076.5,2177.2,2219.6,2008.4,1864.9,1834,2112.34,1842.1,1921.9,2205.2,2059.9,2021.4,1994,1923.6,1936.4,1993.2,1941.66,2060.9,1855.3,2108.2,2131.7,2174.9,2286.5,2410.8,2257.9,2054.3,1930.38
3071.66,1755.48,1927.78,1838.74,1843.64,2006.9,1760.8,1871.6,1760.6,1799.2,1855.76,2128.3,1996.6,2100.9,2252.8,2164.5,2011.5,2031.2,1862.5,2047.1,1837.04,1952.9,1987.2,2035.6,1941.3,2010.4,2088.2,1849,1692,1694.7,1940.12,1697.2,1809.7,2025.1,1904.8,1876.1,1870.2,1772.2,1779.8,1817.2,1823.36,1925.8,1668.5,1975.3,1966.9,2025,2154,2252.7,2124.1,1905.1,1802.14
3072.86,1799.1,1966.52,1875.76,1884.62,2071.5,1808.4,1923.6,1772.1,1893.2,1905.14,2180.1,2025.6,2137.9,2290.5,2196.6,2022.7,2034.2,1895.1,2106.8,1875.02,2012.1,2018.7,2025.8,1992.6,2058.1,2089,1874,1744.6,1723.4,1979.98,1732.7,1848.4,2074,1914.3,1931.2,1927.1,1803.2,1836.6,1869.1,1868.46,1993.1,1765.2,1991.8,2019.7,2046.3,2204.7,2284.2,2153.9,1923.9,1832.54
3074.05,1786.22,1938.58,1837.68,1855.44,2035.7,1767.8,1890.4,1740.5,1828.4,1876.9,2147.5,2027.3,2120.2,2267.5,2170.1,2012.1,2030.7,1842.6,2052.7,1846.18,1986.4,1993.7,2021.4,1941.1,2017.2,2058.5,1877.9,1711.3,1710.1,1946.7,1725.7,1802.7,2059.2,1855.9,1903.3,1865.5,1743.5,1795.3,1837.1,1841.42,1958.9,1684.8,1983.1,1999.1,2018.6,2176.4,2252.6,2114,1897.5,1804.42
3075.25,1723.18,1867.12,1783.46,1778.92,1977.3,1701.3,1825,1688.4,1768.6,1795.66,2079.3,1955.2,2061.9,2140.1,2116.1,1925.2,1948.8,1813.8,1959.3,1785.62,1911.5,1929.1,1935.7,1890.1,1974.2,1979.6,1831.2,1673.1,1643.3,1864.34,1682.8,1744.6,1984.6,1799.3,1811.6,1806.8,1670.3,1748.8,1771.3,1758.2,1895.4,1647.8,1899.7,1914.1,1932.2,2081.4,2169.4,2077.4,1806.1,1740.98
3076.45,1817.82,1947.22,1854.78,1871.62,2012.7,1793.1,1899.8,1790.2,1840.7,1898.86,2134.3,2025.5,2084.9,2258.5,2183.5,1993.6,2030.7,1896.5,2053.6,1863.48,1985.6,1970.6,2059.5,1946.6,2008.9,2051.4,1883.3,1733.1,1736.5,1973.44,1726.9,1800.3,2028.8,1902,1900.1,1927.3,1800.8,1824.4,1877.3,1848.8,1961,1741.4,2007,2022.5,2014,2151.7,2254.1,2154.9,1926.8,1829.9
3077.64,1732.74,1855.7,1781.44,1806.78,1932.4,1714.2,1816,1699.3,1778.3,1807.6,2008.3,1916.2,2017.2,2147.4,2067.3,1939.9,1902.5,1811.3,1977.8,1788.44,1926.7,1900.6,1955.5,1861.7,1928.2,1964.4,1825.1,1633.8,1661.3,1874.76,1671,1764.7,1938.3,1821.6,1823.4,1872.9,1735.5,1749,1787.2,1769.42,1892.3,1674,1924.4,1901.4,1913.5,2071.3,2100.3,2031.6,1869.9,1751.12
3078.83,1622.8,1723.56,1658.72,1666.38,1818.7,1592,1708.7,1566.7,1661.8,1675.42,1907.6,1791.4,1874.4,1988.4,1903.8,1801.9,1795.9,1683.2,1831.7,1661.76,1739.3,1769.5,1793.1,1781.7,1812.8,1845.2,1693.7,1555.5,1527.4,1755.46,1550.6,1629.3,1802.3,1684.6,1705.7,1711.4,1619.5,1610.9,1658.6,1639.64,1759.7,1564.8,1783.5,1762.1,1830.8,1889,1974,1880.4,1710.4,1638.26
3080.03,1591.78,1680.88,1620.48,1621.72,1764.3,1570.8,1671.2,1562.1,1600.3,1629.98,1838.2,1742,1828,1874.9,1849.9,1742.1,1710.3,1647.1,1769.7,1629.38,1738.4,1718.6,1750.8,1713,1754.6,1796.4,1632.1,1517,1483.5,1707.7,1535.7,1603.8,1779.2,1693.6,1647,1654.1,1557.3,1578.9,1593.9,1610.9,1707.3,1558.3,1709.7,1710,1746.8,1820.6,1909.6,1808.1,1671.3,1577.4
3081.22,1652.6,1705.96,1647.8,1666.14,1764.9,1630.2,1717,1608.1,1641.1,1676.08,1869.2,1759.2,1842.2,1947.5,1878,1767.1,1749.1,1675.2,1795.3,1660.66,1750.9,1755,1762.1,1727.8,1806.2,1814.3,1674.3,1583.4,1566,1740.32,1574.4,1635,1798.9,1718.4,1670.1,1689.6,1591.5,1660.1,1649.6,1656.62,1747.1,1612.8,1751.2,1788.4,1757,1867.9,1919.4,1835.5,1682.1,1631.24
3082.41,1654.78,1730.1,1674.18,1676.18,1783.2,1655,1713.1,1624.2,1661.5,1697.08,1835.6,1795.9,1837.7,1912.9,1891.5,1767.4,1757.6,1700.4,1811.7,1675.3,1767.5,1762.6,1782.6,1739.9,1777.7,1812.8,1714.9,1578,1588.7,1754,1615.1,1639.7,1776.1,1692.3,1730.8,1715.8,1647.8,1639.9,1672.5,1661.68,1714.7,1614.3,1756.1,1774.8,1772.8,1879.2,1895.9,1838.1,1716.8,1657.16
3083.61,1512.88,1558.96,1499.64,1514.54,1632.3,1453.2,1541.5,1438.2,1526.8,1518.56,1671.6,1589.8,1656.5,1739.8,1693,1590.1,1584.1,1558.7,1655.3,1502.82,1588.9,1596.2,1601.5,1570.5,1585.3,1639.9,1514.4,1446.7,1454.3,1577.14,1451,1492.8,1592.5,1539.7,1555,1533.2,1464.8,1504.7,1521.2,1499.82,1564.3,1467,1568.7,1608.7,1620.7,1660.6,1716.2,1642.3,1537.4,1489.48
3084.8,1470.58,1517.84,1463.74,1476.22,1575.2,1451.9,1508.1,1409.3,1444.5,1485.68,1620.8,1547.8,1601,1672.8,1609.6,1565.3,1548,1458.8,1555,1465.68,1521.7,1571.8,1547.8,1515.6,1528.9,1603.2,1482.8,1407.3,1412,1535.24,1384.9,1469.3,1566.6,1489.1,1477.1,1509,1448.4,1444.3,1494.6,1456.1,1511.8,1400.1,1544.2,1545,1541.8,1612,1638,1601.3,1498.6,1448.96
3085.99,1417.1,1443.98,1401.7,1407.58,1505.6,1405,1445.9,1373.5,1419.8,1413,1538.4,1485.7,1519.7,1578.3,1556.6,1466.8,1497.1,1454.5,1535.8,1416.9,1458.4,1450.5,1493.1,1473.1,1460.9,1516.9,1449,1371.2,1365.7,1484.84,1348.6,1390.7,1483,1444.4,1418.7,1429,1372.7,1376.6,1431.6,1408.4,1446.1,1317.4,1474.4,1502.3,1487.1,1566.8,1582.9,1536.3,1453.3,1393.62
3087.18,1423.46,1446.44,1413.46,1414.6,1483.8,1391.7,1436.2,1386.6,1412.1,1416.12,1536.2,1508.8,1552.2,1557.2,1574.5,1504.1,1465.3,1423.9,1541.8,1405.34,1506.3,1499.9,1478.5,1442.5,1478.2,1508,1433.7,1366.8,1356.1,1484.96,1367.7,1406.2,1460.9,1442.6,1411.2,1414.7,1398.4,1390.2,1441.9,1396.32,1470.8,1365.5,1467,1491,1502.9,1536.5,1589.1,1526.9,1454.6,1384.06
3088.37,1413.78,1442.62,1395.4,1402.26,1514.6,1376.1,1443.6,1365.5,1430,1419.62,1529,1475.7,1506.2,1563.5,1527.3,1478.3,1483.7,1416.7,1522.4,1410.84,1448.9,1490.5,1485,1469.3,1489.7,1539.9,1427.8,1339.5,1360.1,1469.32,1369.4,1380,1468.6,1442,1423.5,1450.1,1369.1,1405.1,1417,1414.54,1437.7,1362.1,1466.9,1454.3,1496.6,1534.8,1580.5,1528.2,1441.9,1384.86
3089.56,1401.74,1420.6,1378.42,1388.76,1471.2,1365.2,1451.1,1382.6,1377.2,1398.5,1525.1,1449.4,1483.5,1579.3,1531,1489.5,1451,1413.2,1518.6,1387.28,1434.7,1438.6,1489.8,1466,1476.8,1481.8,1422.9,1354.8,1341.7,1442.68,1345.1,1370.4,1464.4,1409.8,1398.1,1422.5,1358.5,1379.8,1399.9,1388.7,1437.6,1346.2,1443.7,1454.8,1473.3,1522.9,1553.5,1499.1,1435.4,1374.12
3090.75,1448.84,1454.48,1431.62,1425.18,1516.3,1420,1457.5,1412,1440,1459.84,1577.5,1514.4,1525.1,1602.6,1551,1485.2,1497.6,1463,1558.8,1433.62,1485.4,1502.7,1492.4,1484.7,1503.5,1529,1468.2,1398.6,1378.3,1495.04,1385.8,1418.6,1508.4,1456.7,1456,1475.2,1407.8,1443.2,1445.1,1417.12,1465,1366,1508.6,1508.6,1508.6,1550.5,1621.6,1600.3,1467.5,1419.44
3091.94,1427.78,1458.6,1419.46,1421,1512.1,1434.5,1429.7,1388.3,1459.3,1429.86,1554.1,1517.8,1540.9,1624,1561.3,1507.5,1494.8,1428.7,1542.6,1423.12,1463.6,1486.2,1482.2,1459.6,1477.5,1522.1,1449.8,1400,1377.2,1473.46,1416.1,1404.2,1493,1465.5,1451.8,1435.8,1396.4,1444.4,1423.7,1411.58,1462.1,1384.7,1467.4,1486.1,1496.5,1522.1,1604.2,1562.5,1456.2,1412.68
3093.13,1466.42,1498,1453.94,1458.36,1554.7,1466,1486.2,1423.7,1469,1460.16,1563.6,1537.1,1561.8,1658.6,1600.8,1531.9,1525.2,1447.4,1565,1458.28,1545.8,1515,1557.2,1524,1552.8,1561.4,1467.9,1424.8,1404.4,1511.34,1394,1447.9,1525.8,1456.7,1488.2,1490.1,1433.8,1453.2,1478.9,1438.92,1503.4,1405.5,1526.3,1500.6,1546.8,1587.5,1637,1556.9,1484.7,1440.38
3094.32,1517.1,1538.96,1500.44,1516.14,1595.4,1493.9,1536.7,1487.5,1504.4,1513.1,1621.2,1575.9,1602.8,1696.3,1671,1586,1598.3,1535.9,1601.7,1510.88,1579,1564,1588.2,1536.7,1592,1621.7,1509.5,1442.8,1463.9,1564.54,1455.7,1501.4,1575.3,1521.2,1515.7,1528.4,1465.3,1529.6,1527,1498.4,1539,1439.2,1568.5,1577.9,1570.9,1637.8,1701.9,1653.9,1532.9,1484.8
3095.51,1474.04,1511.8,1469.56,1470.66,1571,1439.9,1503.6,1446.9,1453.8,1487.54,1605.6,1527.3,1586.1,1646.6,1618,1543.1,1549.8,1503.5,1594.3,1466.04,1563.3,1545.1,1580.1,1506,1579.6,1585.3,1493.8,1417.1,1430.1,1528.3,1406.8,1457.2,1588.7,1525.6,1513.7,1515.4,1426.3,1467.3,1484.4,1464.88,1512.9,1414.2,1529,1532.8,1548.6,1621,1630.5,1595,1493.9,1451.58
3096.69,1498.4,1541.08,1509.76,1505.74,1587.6,1462.8,1542.9,1474.1,1530.9,1519.36,1657.6,1596.2,1640.8,1705.4,1704.7,1588.5,1582.9,1514.9,1626.9,1502.96,1573.3,1558.2,1596.1,1559.2,1626.5,1622.3,1525.8,1409,1439,1574.1,1452.1,1492,1619.7,1539.2,1559.1,1535.8,1465.8,1491.6,1530.5,1499.84,1568.2,1423.8,1575.4,1588.6,1621.5,1672.7,1712.4,1633,1543.9,1487
3097.88,1539.54,1598.7,1547.12,1559.88,1652.9,1532.9,1599.2,1483,1532.6,1553.76,1732.3,1636.1,1688.2,1774.3,1744,1622.7,1642,1561.9,1702.9,1548.36,1628.5,1637.5,1669.6,1599,1647.1,1682.7,1564.2,1470.2,1503.8,1619.56,1480.6,1554.3,1661,1612.9,1555.4,1601.8,1521,1559.9,1555.4,1545.18,1591.5,1484.8,1610.5,1651.2,1631.8,1729.7,1814.4,1689.8,1597.4,1543.24
3099.07,1569.54,1632.54,1578.46,1588.96,1727.9,1564.2,1625.6,1524,1601.8,1608.1,1772.9,1685.7,1752.4,1843.5,1844.4,1701.2,1691.5,1614.5,1750.1,1599.26,1701.3,1671.5,1704.5,1606.2,1713.2,1721.6,1621.4,1510,1497.1,1667.18,1528.1,1569,1685.6,1615.4,1602.2,1629.9,1558.6,1560,1609.3,1588.22,1644,1525.4,1663.6,1689.3,1722.3,1790.6,1865.8,1773.6,1616,1581.34
3100.25,1591.22,1670,1608.9,1621.14,1758.9,1588.8,1628.3,1550.7,1623,1625.78,1835.6,1728.4,1788.2,1887.2,1855.9,1716.9,1712.9,1651,1783,1623.62,1722.7,1740.4,1716.8,1669.9,1737,1760.2,1634.3,1526.2,1540.7,1713.7,1515.3,1577.7,1726.2,1624.6,1637.5,1662.1,1553.8,1611.5,1646.9,1603.02,1677.1,1532.8,1723.8,1723.8,1747.6,1848.9,1858.3,1791.5,1645.1,1583.92
3101.44,1568.58,1674.38,1630.24,1622,1739,1547.4,1647.8,1557.4,1639,1623.02,1841.7,1747.9,1820.5,1904.8,1867.1,1706.3,1750.8,1642.1,1769.4,1636.16,1756.9,1728.9,1742.7,1685,1785.9,1768.3,1642.4,1540.9,1524.8,1697.76,1495.3,1553.6,1726.9,1632.3,1648,1650.5,1567.6,1602.8,1635.4,1593.06,1736.6,1526,1711.9,1744.6,1744.5,1834.2,1904.6,1817.7,1659.7,1596.86
3102.62,1575.68,1686.92,1608.18,1620.42,1758.4,1558.9,1628.6,1574.1,1587.5,1635.44,1821.9,1728.8,1803.1,1913.4,1853.4,1736.8,1750.4,1647.8,1773.9,1623.46,1728,1737,1732,1644.5,1739.3,1772.9,1637.9,1523.1,1517.9,1704.5,1520,1550.1,1739.1,1664.3,1636.1,1674.7,1568.5,1572,1617.7,1600.86,1732.1,1526.7,1702.8,1731.2,1706,1846.9,1909,1803.1,1653.4,1595.38
3103.81,1591.3,1678.14,1622.14,1625.56,1733.9,1567.5,1665,1589.1,1631.1,1638.1,1810.2,1734.6,1819.7,1909.7,1831.5,1736.7,1747.9,1648.3,1748.9,1626.74,1741.1,1742.5,1755.1,1699.1,1740.9,1796.4,1626.8,1546,1555.3,1705.26,1548.7,1602.7,1739,1642.5,1667.4,1662.1,1584,1569.7,1626.4,1602.24,1708.8,1544.6,1721.8,1750.3,1736.1,1850.9,1901.5,1820,1676.9,1607.16
3104.99,1668.24,1722.24,1687.4,1685.52,1798.1,1642.4,1705.2,1609.2,1662.4,1690.32,1871.7,1808.4,1847.7,1936.6,1893.6,1806.6,1761.2,1696.4,1816.7,1700.88,1780.6,1757.2,1773.9,1739.1,1795.7,1814.5,1692.7,1580.1,1611.8,1755.42,1614.2,1634,1780.3,1704.1,1703.9,1716,1641.2,1626.1,1663.7,1673.76,1735.6,1606.1,1774.2,1768.2,1757.2,1873.1,1936.9,1828.2,1735.4,1656.38
3106.18,1479.8,1536.88,1493.7,1484.86,1584.2,1456.2,1547,1444.9,1496.1,1502.36,1663.1,1588.8,1651.3,1697.5,1676.3,1579.6,1581.9,1516.7,1635.2,1492.96,1554.8,1552.6,1585.8,1530.9,1584.6,1621.4,1487.1,1412.9,1422.6,1554.6,1424.1,1477.3,1559.8,1494.9,1544.4,1522.7,1462.1,1466.1,1513.4,1484,1530.7,1430.3,1568.7,1592.1,1560.7,1677.5,1706.9,1665.3,1555.5,1470.74
3107.36,1437.7,1471.38,1430.98,1429.68,1494.6,1403.7,1456.1,1404.4,1442.5,1434.36,1600.3,1489.3,1538.6,1640.6,1582.9,1489.3,1504.8,1458.9,1535.1,1432.82,1492.6,1497.6,1530.7,1481.6,1521.1,1535.5,1448.2,1363.1,1390.5,1497.88,1374.2,1425.7,1532.8,1451.5,1473.4,1468.3,1394.3,1407,1446.7,1431.32,1484.1,1428.1,1497,1476.6,1519.4,1584.9,1579.9,1575.4,1465.7,1410.04
3108.54,1414.8,1445.18,1407.72,1412.68,1481.1,1366.2,1466.3,1359,1417.6,1419.2,1556.9,1465.7,1529.2,1585.2,1570.7,1502.2,1499.3,1440.2,1529.7,1412.6,1504.9,1497.2,1512.4,1476.4,1489.7,1520.4,1448.8,1340.6,1338.8,1478.64,1369.6,1397.6,1499.7,1413.1,1423.7,1439.8,1367.5,1377.7,1432.4,1403.24,1443.2,1377.6,1498.9,1434.7,1504.2,1545.2,1565.7,1533.5,1449.1,1393.94
3109.72,1409.38,1409.96,1393.94,1388.22,1469.7,1377,1402.4,1346.8,1410.7,1390.86,1483.9,1449.1,1492.1,1489.8,1515.7,1444.6,1442.9,1389.7,1486.6,1389.38,1437.6,1444.8,1463.3,1449.5,1464.4,1477.3,1411.4,1352.7,1334.1,1430.08,1351.3,1373,1464.5,1409.5,1415.9,1427.6,1364.5,1380.1,1384.6,1373.8,1450.9,1361.4,1435.3,1448.5,1446.5,1503.1,1523.8,1505,1419.8,1370.98
3110.91,1427.2,1440.18,1407.58,1410.36,1489.8,1419.1,1443.2,1392.3,1417.2,1423.44,1484.3,1442.2,1518.7,1543.9,1527,1498.3,1463.4,1430.5,1526.5,1414.68,1471,1478.2,1454.5,1439.8,1489.4,1512.5,1406.4,1382.8,1361.4,1466.26,1385.1,1397.2,1486.5,1436.1,1409.7,1427.5,1426.2,1415.3,1392,1403.94,1429,1391.5,1475.7,1475.6,1489.5,1501.9,1571.1,1515.7,1414.1,1396.46
3112.09,1340.52,1344.78,1325.36,1314.42,1384.3,1308.5,1337.3,1338.1,1322.8,1330.22,1411.9,1368,1386.7,1448.5,1400.3,1384.2,1368.9,1351.5,1403.3,1327.12,1394,1403.4,1384.5,1367.9,1370.8,1395.1,1337.1,1307.4,1278.3,1367.4,1284.6,1324,1396.9,1333.1,1327.5,1345.1,1275.5,1332.5,1317.8,1323.78,1345.8,1255,1382.1,1354.6,1370.2,1396.6,1437.4,1415,1349.1,1302.18
3113.27,1348.8,1343.94,1315.68,1323.4,1361.9,1297.2,1333.4,1286.1,1326.8,1316.46,1424.2,1362.8,1375.6,1426.9,1432.3,1332.6,1353.8,1337.9,1410.4,1312.3,1400,1381.8,1379.3,1355.6,1394.6,1381.4,1330.4,1291.1,1299.7,1367.68,1320.6,1325.4,1363.3,1329.5,1355.4,1363.5,1299.2,1336.2,1330.1,1325.12,1349,1304.4,1341.8,1355.7,1375.6,1390.3,1408.3,1384.7,1321.4,1295.94
3114.45,1335.96,1329.12,1298.72,1310.34,1362.4,1284.5,1339.2,1313.5,1294.7,1306.46,1388.3,1367.4,1399.3,1429.3,1412.1,1357.1,1358.2,1327.5,1389.4,1304.5,1348.9,1360.3,1357,1314,1366.1,1366.7,1325.7,1297.6,1295.2,1345.92,1284.9,1305.5,1403.4,1347.8,1317.4,1330.5,1308.3,1327.1,1327.3,1311.42,1336.6,1278.5,1335.4,1340.3,1361.6,1403.8,1437.2,1368.5,1363,1290.06
3115.63,1364.78,1353.18,1321.64,1330.62,1409.8,1335.6,1351.9,1309.3,1329,1334.18,1418.5,1382.7,1417.4,1440.7,1434.1,1391.1,1358.9,1353,1429,1315.7,1391.6,1390,1383.6,1409.4,1395.1,1411.8,1370.7,1311.5,1311.1,1378.86,1314.2,1345.5,1368,1372.4,1362.9,1359.5,1311.1,1352.4,1342.3,1330.4,1346.3,1304.1,1380.6,1366.1,1384.2,1409.7,1428.9,1430.4,1345.6,1325.18
3116.81,1375.98,1352.06,1324.26,1334.24,1370.6,1321.4,1351.9,1334.6,1321.4,1340.32,1420.5,1373.8,1402.3,1436.5,1433.3,1383.1,1379.8,1350.2,1412.3,1343.3,1404.3,1406.8,1400.5,1380.7,1391,1389.3,1381.5,1309.8,1308.4,1392.38,1302.5,1336.2,1390.5,1355,1344.8,1360,1323.4,1334.9,1373.3,1335.82,1368.8,1317.5,1373.3,1377.3,1400.8,1404.9,1443.5,1419.3,1374.7,1334.52
3117.99,1381.32,1361.36,1350.12,1362.02,1399,1361.4,1373.2,1312.3,1328.6,1351.78,1411.9,1398.2,1409.4,1424.9,1444.4,1379.3,1415.4,1370.1,1432.5,1347.56,1401.8,1414.3,1407.3,1417.7,1385.5,1411.2,1386.6,1329.1,1328.2,1392.88,1326.8,1333.6,1387.9,1372.5,1380.9,1375.9,1334.6,1363.4,1351.4,1343.22,1358.7,1306.6,1381.5,1400.4,1401.8,1449.4,1447.6,1433.7,1381.2,1335.72
3119.17,1408.38,1388.82,1383.2,1381.18,1408.2,1387,1397.3,1359.7,1398.9,1378.12,1465.9,1405.3,1414.3,1446.1,1468.2,1406.5,1415.6,1401,1450.8,1373.48,1433.5,1428.6,1434.4,1424.1,1435.3,1442.3,1397.9,1383.5,1327.2,1403.7,1328.7,1365.3,1425.9,1381.7,1399.8,1388,1369.7,1355.3,1380,1365.6,1391.5,1359.6,1433.6,1425,1418.6,1481.7,1512.7,1459.4,1408.1,1359.22
3120.35,1449.22,1438.6,1412.62,1424.04,1477.7,1432.4,1434.8,1395.6,1451.4,1430.72,1505.3,1426.7,1480.7,1540.4,1506.9,1468.2,1468.6,1401.7,1524.3,1408.78,1473.5,1429.1,1475.3,1436.2,1443.5,1494.1,1426.2,1404.7,1395.8,1456.5,1381.8,1410.1,1463.8,1422.5,1433.4,1409.3,1428.3,1380.3,1429.8,1416.9,1441.8,1380,1456.6,1466.3,1465.5,1490.3,1545.3,1483.7,1425.2,1391.32
3121.52,1362.3,1349.4,1326.12,1336.06,1415,1335,1352.4,1312.2,1337.1,1335.94,1417.2,1361.8,1402.4,1421,1438.5,1372.7,1362.4,1321.8,1419.4,1326.28,1374.2,1412,1385.8,1353.9,1368.4,1403.3,1371.6,1318.3,1312.5,1368.82,1320.5,1348,1375.8,1369.5,1343.2,1353.4,1329.7,1310.8,1353.4,1332.8,1352.6,1326.3,1358.2,1403.8,1385.9,1383.6,1435.1,1388.7,1326.1,1321.94
3122.7,1495.82,1498.46,1476.76,1468.02,1529.7,1457.5,1495.7,1478.1,1503.4,1477.44,1552.3,1522.1,1544.9,1579.5,1573.2,1537.5,1521,1483.9,1551.1,1472.44,1520.5,1516.3,1536.6,1517.5,1525,1538.6,1533.2,1445.7,1493.9,1528.9,1428.1,1491.9,1521.4,1477.3,1491.9,1497.8,1456.5,1465.1,1511.7,1479.5,1514.6,1471.9,1519.1,1501.7,1527.9,1532.2,1556.2,1554.4,1515.5,1475.04
3123.88,1372.96,1345.22,1342.64,1341.48,1391.2,1314.7,1333.6,1328.2,1360.8,1333.7,1412.8,1373.4,1375,1436.3,1417.2,1357.6,1391.6,1365.3,1408.5,1326.22,1384.5,1373.9,1374.7,1358.1,1388.3,1393.6,1336.6,1303.3,1315.5,1380.38,1327.1,1332.1,1390.8,1375.8,1351.9,1330.2,1330.8,1323.9,1358.1,1327.86,1358.4,1317.2,1390.4,1373.7,1373.6,1423.1,1433.3,1398.6,1364.7,1325.78
